id,name,archetype
55276522,Ryu-Ge War Zone,Ryu-Ge
55277252,The Fabled Nozoochee,Fabled
55285840,Time Thief Redoer,Time Thief
55289183,Capricious Darklord,Darklord
55291359,Succubus Knight,
55312487,Crusadia Vanguard,Crusadia
55320758,Goblin Bikers Gone Wild,Goblin
55321970,Gust Fan,
55326322,Crystron Rosenix,Crystron
55326323,Crystron Token,Crystron
55337339,Job-Change Mirror,
55343172,Legendary Dueling Field,
55343236,Malefic Red-Eyes Black Dragon,Malefic
55343303,Icejade Cradle,Icejade
55348096,Arsenal Robber,
55349196,Double-Headed Dino King Rex,
55349375,"Bluebeard, the Plunder Patroll Shipwright",Plunder Patroll
55351724,Bownty,
55359571,Kochobo's Hinamatsuri,
55375684,Summon Cloud,Cloudian
55397172,Futsu no Mitama no Mitsurugi,Mitsurugi
55401221,Batteryman D,Batteryman
55410871,Blue-Eyes Chaos MAX Dragon,Blue-Eyes
55415564,D/D Evil,D/D
55416843,Feast of the Wild LV5,
55421040,Hunting Horn,Hunting Scout of the Deep Forest
55423549,Leo Wizard the Dark Fiend,
55424270,Mythical Beast Cerberus,
55428242,Traptrix Atrax,Traptrix
55428811,Fifth Hope,Elemental HERO
55444629,Lesser Dragon,
55461064,Destiny HERO - Blade Master,Destiny HERO
55461744,Big-Winged Berfomet,
55465441,Give and Take,
55470553,Number 98: Antitopian,
55484152,Sangen Furo,Sangen
55488859,Evoltile Gephyro,Evolsaur
55496220,Cipher Interference,Cipher
55501446,Lightserpent,
55521751,Floowandereeze and the Unexplored Winds,Floowandereeze
55537983,Mimighoul Master,Mimighoul
55538156,Ultimate Fire Formation - Sinto,Fire Formation
55550921,Battle Warrior,
55553602,Performapal Dramatic Theater,Odd-Eyes
55554175,Performapal Classikuriboh,Kuriboh
55557574,Thunderspeed Summon,Knight
55567161,Pot the Trick,Recolored counterpart
55569674,Celestial Sword - Eatos,Noble Knight
55573346,Oops!,
55584558,Purrely Delicious Memory,Purrely
55586621,Fortune Lady Dark,Fortune Lady
55589254,Frost and Flame Dragon,
55591586,Thunder Dragonduo,Thunder Dragon
55599882,Bujintervention,Bujin
55608151,Gryphon Wing,Harpie
55610199,Gem-Knight Lady Rose Diamond,Gem-
55610595,Blackwing - Pinaki the Waxing Moon,Blackwing
55615891,Elemental HERO Wild Wingman,Elemental HERO
55623480,Fairy Tail - Snow,
55624610,Scrap Hunter,Scrap
55673611,Psychic Trigger,
55688914,Vanquish Soul Pluton HG,Vanquish Soul
55690251,Darklord Desire,Darklord
55691901,Great Bill,
55696885,Plague Wolf,
55697723,Surfacing Big Jaws,
55702233,Ret-time Reviver Emit-ter,
55704856,Cyberload Fusion,Cyber Dragon
55705473,Baobaboon,
55713623,Shrink,
55725117,Prank-Kids Dropsies,Prank-Kids
55727845,Number 96: Dark Mist,
55733143,Mimighoul Charm,Mimighoul
55735315,Soul Drain Dragon,
55737443,"Exxod, Master of The Guard",Sphinx
55742055,Noble Knights of the Round Table,Noble Knight
55749927,Horn of Olifant,Roland
55758589,Photon Wyvern,Photon
55761792,Black Luster Ritual,Black Luster Soldier
55762976,Gussari @Ignister,@Ignister
55763552,Dragon Piper,
55766177,Fabled Treason,Fabled
55773067,Drop Off,
55784832,Morinphen,
55787576,"World Legacy - ""World Shield""",World Legacy
55794644,Master Hyperion,The Agent
55795155,Pendulum Evolution,
55818463,"Lich Lord, King of the Underworld",
55821894,Amazoness Fighter,Amazoness
55824220,Pyroxene Fusion,Gem-
55838342,Crusadia Krawler,Krawler
55863245,Tatsunoko,
55870497,Burning Bamboo Sword,Bamboo Sword
55875323,Electric Lizard,
55878038,Chaos Dragon Levianeer,
55885348,Kozmo Dark Destroyer,Kozmo
55888045,Number C106: Giant Red Hand,
55920742,Noh-P.U.N.K. Foxy Tune,P.U.N.K.
55935416,Number 56: Gold Rat,
55936191,Ursarctic Miktanus,Ursarctic
55948544,Judgment of the Pharaoh,
55965529,"Enato Enneacraft - ""oknirIA""",Enneacraft
55969226,Blue Dragon Summoner,
55976207,Execution of the Contract,
55982698,Ally of Justice Reverse Break,Ally of Justice
55985014,Miracle Kids,
55990317,Hugin the Runick Wings,Runick
55991637,Dragon's Gunfire,
55997110,Performapal Handsamuraiger,Performapal
55998462,Metal Fish,
56001930,The Return to the Normal,
56003780,Salamangreat Jack Jaguar,Salamangreat
56034579,GMX Chairman Kimridge,GMX
56043447,Viser Des,
56049970,Crystron Prasiortle,Crystron
56051086,Number 43: Manipulator of Souls,
56051648,Spider Egg,
56051649,Spider Token,Spider
56052205,Unifrog,Frog
56058749,Solfachord Musica,Solfachord
56058888,Royal Surrender,
56063182,Primitive Planet Reichphobia,Scareclaw
56074358,Morphtronic Map,Morphtronic
56094445,Ancient Gear Soldier,Ancient Gear
56099748,Visas Starfrost,
56100345,Cyberdark Wurm,Cyber
56105047,Gogogo Ghost,Gogogo
56111151,Kyoutou Waterfront,Kaiju
56119752,Present Card,
56120475,Sakuretsu Armor,
56132807,Apple Magician Girl,Magician Girl
56146300,Battlewasp - Rapier the Onslaught,Battlewasp
56161953,Scrypton,
56166150,"Lumina, Twilightsworn Shaman",Lightsworn
56174248,Prophecy Destroyer,Spellbook
56187077,"Proto Enneacraft - ""orgIA""",Enneacraft
56196385,Tri-Brigade Kitt,Tri-Brigade
56198785,Guard Ghost,
56208713,Bacha the Melodious Maestra,Melodious
56209279,Infernity Necromancer,Infernity
56223084,Needle Sunfish,
56240989,Evoltile Casinerio,Evoltile
56246017,Archfiend's Roar,Archfiend
56252810,Assault Revival,Assault Mode
56256517,Ledger of Legerdemain,
56260110,Raimei,
56283725,Kumootoko,
56286179,Drill Synchron,Synchron
56292140,Number 51: Finisher the Strong Arm,
56294501,Junk Sleep,Junk
56308388,Time Thief Winder,Time Thief
56311997,GMX - ALLOS,GMX
56321639,Spellbook Star Hall,Spellbook
56322832,Tensei Ryu-Ge Anva,Ryu-Ge
56337500,Cyberse Reminder,
56339050,Roar of the Earthbound Immortal,Earthbound
56342351,M-Warrior #1,
56343672,Rescue Ferret,
56346071,Totem Five,
56347375,"Ignis Phoenix, the Dracoslayer",Dracoslayer
56350972,"Saffira, Queen of Dragons",
56364287,Cyber Dragon Herz,Cyber Dragon
56369281,Wolf Axwielder,
56387350,Vampire Baby,Vampire
56399890,The Fabled Catsith,Fabled
56401775,Melffy Pony,Melffy
56410040,Junk Forward,Junk
56410769,Ripple Bird,
56413937,Warrior of Tradition,
56421754,U.A. Mighty Slugger,U.A.
56427559,Gimmick Puppet Gear Changer,Gimmick Puppet
56433456,The Sanctuary in the Sky,The Agent
56460688,Different Dimension Gate,
56461575,Spiral Reborn,Gaia The Fierce Knight
56465981,Swordsoul Emergence,Swordsoul
56495147,Swordsoul of Taia,Swordsoul
56499179,Genro Ryu-Ge Hakva,Ryu-Ge
56506740,Primite Lordly Lode,Primite
56510115,Solfachord Symphony,Solfachord
56511382,Genex Ally Volcannon,Genex
56514812,Kunoichi,
56518311,Metalfoes Vanisher,Metalfoes
56524813,Raging Eria,
56526564,Break Off Trap Hole,Hole
56532353,Neo Blue-Eyes Ultimate Dragon,Blue-Eyes
56532632,Chivalry,
56535497,Berserking,
56562619,Black Dragon Ninja,Ninja
56570271,Destiny HERO - Disk Commander,Destiny HERO
56574543,Bujingi Sinyou,Bujin
56577312,Wattrain,Watt
56585883,Harpie Harpist,Harpie
56588755,Dogmatika Genesis,Dogmatika
56594520,Gaia Power,
56597272,Cloudian - Sheep Cloud,Cloudian
56597273,Cloudian Token,Cloudian
56605802,Phantom Cricket,
56606928,Eternal Drought,
56611470,Artifacts Unleashed,Artifact
56619314,D/D/D Dragon King Pendragon,D/D
56619778,Lyrilusc - Bird Strike,Lyrilusc
56638325,Stellarknight Delteros,Stellarknight
56641453,Cocoon Veil,Chrysalis
56647086,Invader of Darkness,
56649609,Phantasm Spiral Dragon,Atlantean
56651978,Elfnote Regina,Elfnote
56655675,Ritual Beast Ulti-Gaiapelio,Ritual Beast
56673112,Imperial Bower,Knight
56673480,Contract with Don Thousand,
56675280,Performapal Parrotrio,Performapal
56677752,Performapal Odd-Eyes Butler,Odd-Eyes
56681873,"Terratiger, the Empowered Warrior",Empowered Warrior
56700100,My Friend Purrely,Purrely
56704140,Geomancer of the Ice Barrier,Ice Barrier
56713174,Thunder Dragondark,Thunder Dragon
56713552,Obese Marmot of Nefariousness,
56725612,Fairy Tail Ball,Fairy Tail
56727340,Superheavy Samurai Soulgaia Booster,Superheavy Samurai
56733747,Elemental HERO Shining Neos Wingman,Elemental HERO
56741506,Sky Striker Ace - Azalea Temperance,Sky Striker
56746202,Scrap Chimera,Scrap
56747793,United We Stand,
56768355,Vylon Alpha,Vylon
56769674,DNA Transplant,
56773577,Necrovalley Temple,Gravekeeper's
56784842,Angel O7,Fairy
56787189,New Frontier,
56789759,Tyhone #2,
56790702,D.D. Assault Carrier,D.D.
56804361,"Aether, the Empowering Dragon",Aether
56809158,Mekk-Knight Red Moon,Mekk-Knight
56818742,Transcendosaurus Exaraptor,Transcendosaurus
56818977,Springans Pedor,Springans
56824871,Infernoble Knight - Renaud,Noble Knight
56827051,"Ariel, Priestess of the Nekroz",Nekroz
56830749,Share the Pain,
56832966,Number S39: Utopia the Lightning,Utopia
56838842,Fiend Piece Golem,Piece Golem
56839613,Batteryman Micro-Cell,Batteryman
56840427,Number C39: Utopia Ray,Utopia
56840658,Poison Draw Frog,Frog
56856951,Meteor Flare,
56863746,Drytron Meteonis DA Draconids,Drytron
56870908,Yum☆Yum☆Yummys,Yummy
56894757,Witchcrafter Draping,Witchcrafter
56897896,Mono Synchron,Synchron
56907389,Musician King,
56907986,Kozmo Strawman,Kozmo
56910167,Superdreadnought Rail Cannon Gustav Max,Train
56916805,Energy Drain,
56920308,The Ultimate Creature of Destruction,Blue-Eyes
56921677,Heraldic Beast Basilisk,Heraldic
56931015,Gravity Behemoth,
56948373,Mask of the Accursed,Mask
56980148,Dinowrestler Systegosaur,Dinowrestler
56981417,Spellbook of the Master,Spellbook
56984514,Golden Land Forever!,Golden Land
56993276,Wattcancel,Watt
56995655,Ominous Fortunetelling,
57006589,Energy-Absorbing Monolith,
57019473,Sishunder,
57030525,Armed Dragon Thunder LV3,Armed Dragon
57031794,Super Quantal Mech Beast Magnaliger,Super Quant
57036718,Zubaba Buster,
57043117,Giant Soldier of Steel,
57043986,Blue-Eyes Solid Dragon,Blue-Eyes
57046845,Gearfried the Swordmaster,
57047293,Eye of the Void,Infernoid
57062206,Doitsu,
57069605,Frozen Soul,
57093995,Condolence Puppet,Gimmick Puppet
57103969,Fire Formation - Tenki,Fire Formation
57108202,Morphtronic Remoten,Morphtronic
57111330,"Therion ""Duke"" Yul",Therion
57111661,Maliss <C> TB-11,Maliss
57115864,Lumenize,
57116033,Winged Kuriboh,Kuriboh
57134592,Salamangreat Raging Phoenix,Salamangreat
57135971,Red-Eyes Fang with Chain,Red-Eyes
57139487,Chain Disappearance,
57143342,"Cir, Malebranche of the Burning Abyss",Burning Abyss
57157964,Fossil Machine Skull Convoy,Fossil
57160136,Cynet Mining,
57182235,Token Thanksgiving,
57201737,Leodrake's Mane,Naturia
57232301,Shadow Severing Strike,
57238939,Genex Ally Remote,Genex
57246528,Synchro Transcend,
57256127,Shipping Archfiend,Archfiend
57261568,Flower Cardian Peony with Butterfly,Flower Cardian
57270476,Grave Lure,
57272170,Evigishki Soul Ogre,Gishki
57274196,Enlightenment,
57281778,Ryu Kokki,
57282724,World Gears of Theurlogical Demiurgy,World Legacy
57285770,Therion Charge,Therion
57288064,Shiranui Samuraisaga,Shiranui
57288708,"World Legacy - ""World Chalice""",World Legacy
57296396,Nemleria Louve,Nemleria
57305373,Two-Mouth Darkruler,
57308711,Unicycular,
57312333,Amazoness Call,Amazoness
57314798,Number 100: Numeron Dragon,
57319935,Xyz Xtreme !!,
57329501,Marincess Dive,Marincess
57346400,Guard Dog,
57348141,Twilight Eraser,Lightsworn
57354389,Sentry Soldier of Stone,
57355219,Paradox Fusion,
57357130,Salamangreat Weasel,Salamangreat
57384901,Interdimensional Warp,Alien
57405307,"Winged Dragon, Guardian of the Fortress #2",
57409948,Bombardment Beetle,
57416183,Dragonmaid Tidying,Dragonmaid
57420265,Fishborg Harpooner,Fishborg
57421866,Level Eater,
57425061,Vision Fusion,Vision HERO
57433966,Danger! Excitement! Mystery!,Danger!
57441100,Herculean Power,
57448410,Prima Materiactor,Materiactor
57450198,Super Quantal Mech Beast Lusterrex,Super Quant
57458399,Satellite Synchron,Synchron
57470761,Tyrant Wing,
57473560,Wightprince,Skull Servant
57477163,Frightfur Sheep,Edge Imp
57482479,Luminous Soldier,
57496978,Clashing Souls,
57499304,Reincarnation of the Seventh Emperors,Seventh
57511992,Yorishiro of the Aqua,
57523313,Melffy Fenny,Melffy
57541158,Marincess Sleepy Maiden,Marincess
57543573,Worm Illidan,Worm
57549932,Dawnbreak Gardna,
57554544,Fire King Island,Fire King
57566760,Uzuhime the Manifested Mikanko,Mikanko
57568840,Delta Flyer,
57579381,Darklord Marie,Darklord
57585212,Self-Destruct Button,
57594700,Schuberta the Melodious Maestra,Melodious
57605303,Armed Dragon Thunderbolt,Armed Dragon
57610714,Cloudian - Eye of the Typhoon,Cloudian
57617178,Sonic Bird,
57624336,Archfiend Eccentrick,Archfiend
57630503,Fabled Marcosia,Fabled
57647597,Reptilianne Lamia,Reptilianne
57649113,Stinger the Electric Expeller,
57662975,Darkstorm Dragon,
57666212,Kuraz the Light Monarch,Monarch
57690191,Noble Knight Brothers,Noble Knight
57707471,Number 21: Frozen Lady Justice,
57722593,Konohanasakuya,
57728570,Crush Card Virus,
57731460,Gladiator Beast Equeste,Gladiator Beast
57734012,Rank-Up-Magic - The Seventh One,
57736667,Mikanko Dance - Mayowashidori,Mikanko
57753602,Gem Flash Energy,
57761191,"Metaltron XII, the True Dracombatant",True Draco
57769391,Altergeist Pixiel,Altergeist
57774843,Judgment Dragon,Lightsworn
57775790,Fabled Realm's Revival,Fabled
57777714,Ritual Beast Tamer Zeframpilica,Ritual Beast
57782164,Gagagawind,Gagaga
57784563,Dark Blade the Captain of the Evil World,
57793869,The Wicked Eraser,Wicked God
57809669,Hecahands Tartaros,Hecahands
57815601,Ritual Beast Ambush,Ritual Beast
57823578,Simorgh Sky Battle,Simorgh
57827484,Shadow Delver,
57831349,Nine Pillars of Yang Zing,Yang Zing
57835716,Orcust Harp Horror,Orcust
57836546,Xyz Double Back,
57839750,Mother Grizzly,
57844634,Nimble Musasabi,Nimble
57847269,"Clown Clan ""Matinee""",Clown Clan
57869175,Fortune Lady Past,Fortune Lady
57882509,Mask of Weakness,Mask
57900671,Cynet Rollback,Cynet
57902193,Painful Return,
57902462,Divine Knight Ishzark,
57916305,Witchcrafter Creation,Witchcrafter
57935140,Tenderness,Recolored counterpart
57940938,Firewall Phantom,Firewall
57946551,Rock Scales,
57953380,Card of Safe Return,
57962537,Wind-Up Rat,Wind-Up
57964143,Arbitration of White,White
57970721,Drytron Asterism,Drytron
57985393,Broomy,
57995165,Extra-Foolish Burial,
57996334,Dododo Buster,Dododo
58004362,Xtra HERO Cross Crusader,Elemental HERO
58012107,Alien Psychic,Alien
58012707,Giant Ballpark,
58015506,Pikeru's Second Sight,
58016954,Shaddoll Zefranaga,Shaddoll
58019984,New World Formation,
58036229,Protectcode Talker,Code Talker
58053438,Songs of the Dominators,
58054262,Machina Force,Machina
58058134,Slacker Magician,
58062306,Rose Princess,
58066722,Alien Stealthbuster,Alien
58069384,Cyber Dragon Nova,Cyber Dragon
58071123,Oxygeddon,Bonding
58071334,Snake-Eyes Doomed Dragon,-Eyes Dragon
58074177,Odd-Eyes Wing Dragon,Clear Wing
58074572,Mooyan Curry,
58092907,Performapal Celestial Magician,Performapal
58098303,Flame Ogre,
58116537,Ancient Warriors Saga - Sun-Liu Alliance,Ancient Warriors
58120309,Starlight Road,
58131925,Blackwing - Damascus the Polar Night,Blackwing
58132856,Toy Magician,
58139128,Gravekeeper's Shaman,Gravekeeper's
58139997,Witchcrafter Edel,Witchcrafter
58143766,Volcanic Emission,Volcanic
58143852,Nightmare Apprentice,
58147549,Masked HERO Goka,Masked HERO
58153103,Armed Dragon Thunder LV10,Armed Dragon
58165765,Red Dragon Ninja,Ninja
58169731,Wall of Disruption,
58185394,Giant Kozaky,
58192742,Petit Moth,
58199906,Cybernetic Fusion Support,
58201062,"Spectral, Dragon Ruler of Flickers",Dragon Ruler
58203736,Sea Stealth II,Sea Stealth
58205203,"Mariamne Paradox, the True Dracophoenix Knight",True Draco
58206034,Dark Lucius LV8,
58242947,Junk Collector,Junk
58257569,Red-Eyes Baby Dragon,
58258899,TGX300,T.G.
58268433,Blade Rabbit,
58270977,Magistery Alchemist,Elemental HERO
58272005,Survival of the Fittest,
58288218,Masked HERO Furnace,HERO
58288565,Butterfly Fish,
58293343,Tyrant Burst Dragon,Legendary Knight
58297729,Transmission Gear,
58308221,Extra Pendulum,Pendulum
58314394,Ground Attacker Bugroth,
58324930,Anarchist Monk Ranshin,
58330108,Gigarays Gandora the Dragon of Destruction,Gandora
58332301,Evil HERO Dark Gaia,Evil HERO
58346901,Infernoble Knight Oliver,Noble Knight
58354899,Vulcarrion the Rotting Phoenix,
58363151,S-Force Pla-Tina,S-Force
58369990,Doomstar Magician,Magician
58371671,Crystal Aegis,Crystal
58374502,Starry Knight Blast,Starry Knight
58374719,World Legacy Struggle,World Legacy
58383100,Cipher Mirror Knight,Cipher
58392024,Mispolymerization,
58400390,Beckoned by the World Chalice,World Chalice
58406094,Starry Knight Sky,Starry Knight
58415502,Royal Straight,
58419204,Survival Instinct,
58421530,Tactical Exchanger,Rokket
58441120,Harmonic Waves,
58446973,Infernoid Decatron,Infernoid
58453942,Psychic Snail,
58464739,Pulse Mines,
58468105,Dangerous Frightfur Nightmary,Frightfur
58471134,Mermail Abysspike,Mermail
58475908,Wind-Up Snail,Wind-Up
58477767,Queen's Pawn,Amazoness
58481572,Masked HERO Dark Law,HERO
58494728,Steelswarm Girastag,Steelswarm
58504745,Brotherhood of the Fire Fist - Cardinal,Fire Fist
58518520,Clear Effector,
58528964,Flame Ghost,Skull Servant
58531587,Bubble Bringer,
58538870,Oppressed People,
58543073,Speedroid Dupligate,Speedroid
58549532,Parametalfoes Fusion,Metalfoes
58551308,Spear Cretin,
58554959,Evil HERO Malicious Edge,Evil HERO
58569561,Aromage Rosemary,Aroma
58570206,Heavy Polymerization,Polymerization
58577036,Reasoning,
58582979,Defrag Dragon,
58589739,S-Force Professor DiGamma,S-Force
58600555,Digital Bug Corebage,Digital Bug
58601383,"Gaia Drake, the Universal Force",Gaia The Fierce Knight
58604027,The Legendary Exodia Incarnate,Exodia
58607704,Fiend's Hand Mirror,
58616392,Doomdog Octhros,
58621589,Shadow of Eyes,
58628539,Xyz Effect,
58641905,Ring of Defense,
58655504,Gnomaterial,
58657303,Gravekeeper's Spiritualist,Gravekeeper's
58672736,Dinowrestler Giga Spinosavate,Dinowrestler
58680635,Electrode Beast Anion,
58685438,Bicorn Re'em,
58695102,Re-Cover,
58696829,Bio-Mage,
58699500,"Cherubini, Ebon Angel of the Burning Abyss",Burning Abyss
58707981,Disablaster the Negation Fortress,
58712976,Infernal Flame Vixen,
58720904,Pendransaction,
58753372,Super Quantal Fairy Alphan,Super Quant
58760121,Worm Falco,Worm
58761791,Shipping Error,
58769832,Royal Archfiend,Archfiend
58775978,Nightmare's Steelcage,
58786132,Lucius the Shadow Vassal,Vassal
58787301,Darklord Descent,Darklord
58793369,Drytron Fafnir,Drytron
58807980,Monoceros,
58811192,Ritual Beast Ulti-Kimunfalcos,Ritual Beast
58818411,Empress Mantis,
58820853,Blackwing - Shura the Blue Flame,Blackwing
58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Galaxy-Eyes
58827995,Armor Dragon Ritual,
58831685,Giant Red Seasnake,
58843503,Medium Piece Golem,
58844135,Antihuman Intelligence ME-PSY-YA,
58851034,Cursed Seal of the Forbidden Spell,
58858807,Tellarknight Constellar Caduceus,Constellar
58859575,VW-Tiger Catapult,ABC
58861941,Ooguchi,
58873391,Fish Depth Charge,
58882608,Breath of the Tistina,Tistina
58884063,Gold Pride - Nytro Blaster,Gold Pride
58901502,Goyo Defender,
58911105,Upstart Golden Ninja,Ninja
58921041,Anti-Spell Fragrance,Anti
58924378,Wattcastle,Watt
58931850,Dragon Master Lords,25th Anniversary Monsters
58932615,Elemental HERO Burstinatrix,Elemental HERO
58938528,Performapal Ladyange,Performapal
58947797,Vampire Duke,Vampire
58981727,Yosenju Sabu,Yosenju
58984738,"Dinomight Knight, the True Dracofighter",True Draco
58988903,Rank-Up-Magic Skip Force,Raidraptor
58990362,"Zefraniu, Secret of the Yang Zing",Yang Zing
58990631,Automatic Laser,Koa'ki Meiru
58995660,Early Palm Gets the Win,
58996430,"Wulf, Lightsworn Beast",Lightsworn
58996839,Ashoka Pillar,Ancient Treasure
59011257,Fallin' Cheatah,
59016454,Dark Magic Mirror Force,Shining Sarcophagus
59019082,"Garoth, Lightsworn Warrior",Lightsworn
59023523,Cybernetic Magician,
59036972,Mavelus,
59042331,Hedge Guard,
