banlist_id,card_id,card_name,status
49,46448938,Spellbook of Judgment,Forbidden
49,48063985,Ritual Beast Ulti-Cannahawk,Limited
49,48905153,Zoodiac Drident,Forbidden
49,49684352,Double Iris Magician,Forbidden
49,51858306,Eclipse Wyvern,Forbidden
49,52155219,Salamangreat Circle,Limited
49,52340444,Sky Striker Mecha - Hornet Drones,Limited
49,53804307,"Blaster, Dragon Ruler of Infernos",Forbidden
49,54447022,Soul Charge,Forbidden
49,54631665,SPYRAL Resort,Limited
49,54719828,Number 16: Shock Master,Forbidden
49,55144522,Pot of Greed,Forbidden
49,55623480,Fairy Tail - Snow,Forbidden
49,57143342,"Cir, Malebranche of the Burning Abyss",Limited
49,57421866,Level Eater,Forbidden
49,57585212,Self-Destruct Button,Forbidden
49,57835716,Orcust Harp Horror,Forbidden
49,57953380,Card of Safe Return,Forbidden
49,58577036,Reasoning,Limited
49,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
49,58984738,"Dinomight Knight, the True Dracofighter",Limited
49,59537380,Guardragon Agarpain,Forbidden
49,59750328,Card of Demise,Limited
49,60682203,Cold Wave,Forbidden
49,61665245,Summon Sorceress,Forbidden
49,61740673,Imperial Order,Limited
49,61901281,Black Dragon Collapserpent,Limited
49,63101919,Tempest Magician,Forbidden
49,63166095,Sky Striker Mobilize - Engage!,Forbidden
49,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
49,64034255,Genex Ally Birdman,Limited
49,64697231,Trap Dustshoot,Forbidden
49,65536818,"Denglong, First of the Yang Zing",Forbidden
49,66957584,Infernity Launcher,Limited
49,67169062,Pot of Avarice,Limited
49,67616300,Chicken Game,Forbidden
49,67723438,Emergency Teleport,Limited
49,69015963,Cyber-Stein,Limited
49,69243953,Butterfly Dagger - Elma,Forbidden
49,70368879,Upstart Goblin,Limited
49,70583986,"Dewloren, Tiger King of the Ice Barrier",Limited
49,70711847,Danger! Nessie!,Limited
49,70828912,Premature Burial,Forbidden
49,70903634,Right Arm of the Forbidden One,Limited
49,71344451,Slash Draw,Limited
49,71650854,Magical Mid-Breaker Field,Limited
49,72892473,Card Destruction,Limited
49,73468603,Set Rotation,Limited
49,73628505,Terraforming,Limited
49,73915051,Scapegoat,Limited
49,74191942,Painful Choice,Forbidden
49,74586817,PSY-Framelord Omega,Limited
49,75500286,Gold Sarcophagus,Limited
49,75732622,Grinder Golem,Forbidden
49,76794549,Astrograph Sorcerer,Forbidden
49,78080961,SPYRAL Quik-Fix,Limited
49,78706415,Fiber Jar,Forbidden
49,78868119,Deep Sea Diva,Semi-Limited
49,78872731,Zoodiac Ratpier,Limited
49,79571449,Graceful Charity,Forbidden
49,80604092,Ultimate Offering,Forbidden
49,81122844,Wind-Up Carrier Zenmaity,Forbidden
49,81275020,Speedroid Terrortop,Limited
49,81439173,Foolish Burial,Limited
49,81674782,Dimensional Fissure,Limited
49,82385847,Dinowrestler Pankratops,Limited
49,82732705,Skill Drain,Limited
49,83764719,Monster Reborn,Limited
49,85115440,Zoodiac Broadbull,Forbidden
49,85602018,Last Will,Forbidden
49,87327776,Salamangreat Miragestallio,Forbidden
49,88071625,The Tyrant Neptune,Forbidden
49,88264978,Red-Eyes Darkness Metal Dragon,Limited
49,89208725,Metaverse,Limited
49,89399912,"Tempest, Dragon Ruler of Storms",Limited
49,89463537,Nekroz of Unicore,Limited
49,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
49,91623717,Chain Strike,Limited
49,92559258,Servant of Endymion,Limited
49,93016201,Royal Oppression,Forbidden
49,93369354,Fishborg Blaster,Forbidden
49,93946239,Into the Void,Limited
49,94220427,Rank-Up-Magic Argent Chaos Force,Forbidden
49,94677445,Ib the World Chalice Justiciar,Forbidden
49,95308449,Final Countdown,Limited
49,96782886,Mind Master,Forbidden
49,98338152,Sky Striker Mecha - Widow Anchor,Limited
49,99177923,Infernity Archfiend,Limited
49,99234526,White Dragon Wyverburster,Limited
49,99745551,Danger!? Tsuchinoko?,Semi-Limited
50,581014,Daigusto Emeral,Limited
50,1561110,ABC-Dragon Buster,Limited
50,1845204,Instant Fusion,Limited
50,2295440,One for One,Limited
50,3078576,Yata-Garasu,Forbidden
50,3280747,Sixth Sense,Forbidden
50,3679218,Knightmare Mermaid,Forbidden
50,4031928,Change of Heart,Forbidden
50,4423206,M-X-Saber Invoker,Forbidden
50,5043010,Firewall Dragon,Forbidden
50,5560911,Destrudo the Lost Dragon's Frisson,Forbidden
50,5592689,Samsara Lotus,Forbidden
50,5851097,Vanity's Emptiness,Forbidden
50,7394770,Brilliant Fusion,Forbidden
50,7563579,Performage Plushfire,Forbidden
50,7902349,Left Arm of the Forbidden One,Limited
50,8124921,Right Leg of the Forbidden One,Limited
50,8903700,Djinn Releaser of Rituals,Forbidden
50,8949584,A Hero Lives,Limited
50,9047460,Blackwing - Steam the Cloak,Forbidden
50,9411399,Destiny HERO - Malicious,Semi-Limited
50,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
50,10389142,Number 42: Galaxy Tomahawk,Forbidden
50,10802915,Tour Guide From the Underworld,Semi-Limited
50,11110587,That Grass Looks Greener,Forbidden
50,11877465,Evigishki Mind Augus,Limited
50,12580477,Raigeki,Limited
50,12958919,Phantom Skyblaster,Limited
50,13035077,Dragonic Diagram,Limited
50,14536035,Dark Grepher,Limited
50,14733538,Draco Face-Off,Limited
50,15291624,Thunder Dragon Colossus,Forbidden
50,15341821,Dandylion,Forbidden
50,15854426,Divine Wind of Mist Valley,Limited
50,16226786,Night Assailant,Limited
50,17078030,Wall of Revealing Light,Limited
50,17330916,Performapal Monkeyboard,Forbidden
50,17375316,Confiscation,Forbidden
50,17412721,Elder Entity Norden,Forbidden
50,18144507,Harpie's Feather Duster,Forbidden
50,18239909,"Ignister Prominence, the Blasting Dracoslayer",Limited
50,18326736,Tellarknight Ptolemaeus,Forbidden
50,19613556,Heavy Storm,Forbidden
50,20663556,Substitoad,Forbidden
50,20758643,"Graff, Malebranche of the Burning Abyss",Limited
50,21377582,"Master Peace, the True Dracoslaying King",Forbidden
50,21593977,Makyura the Destructor,Forbidden
50,22593417,Topologic Gumblar Dragon,Forbidden
50,22842126,Pantheism of the Monarchs,Limited
50,23002292,Red Reboot,Limited
50,23434538,"Maxx ""C""",Forbidden
50,23557835,Dimension Fusion,Forbidden
50,23558733,Phoenixian Cluster Amaryllis,Forbidden
50,24010609,Sky Striker Mecha Modules - Multirole,Limited
50,24094258,Heavymetalfoes Electrumite,Forbidden
50,24940422,Sekka's Light,Limited
50,25862681,Ancient Fairy Dragon,Forbidden
50,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
50,26692769,The Phantom Knights of Rusty Bardiche,Forbidden
50,26889158,Salamangreat Gazelle,Limited
50,27174286,Return from the Different Dimension,Forbidden
50,27552504,"Beatrice, Lady of the Eternal",Limited
50,27970830,Gateway of the Six,Limited
50,28566710,Last Turn,Forbidden
50,28985331,Armageddon Knight,Limited
50,30241314,Macro Cosmos,Limited
50,30539496,"True King Lithosagym, the Disaster",Limited
50,31178212,Majespecter Unicorn - Kirin,Forbidden
50,32723153,Magical Explosion,Limited
50,32807846,Reinforcement of the Army,Limited
50,33396948,Exodia the Forbidden One,Limited
50,33508719,Morphing Jar,Limited
50,33782437,One Day of Peace,Limited
50,34086406,Lavalval Chain,Forbidden
50,34124316,Cyber Jar,Forbidden
50,34206604,Magical Scientist,Forbidden
50,34906152,Mass Driver,Forbidden
50,34945480,Outer Entity Azathot,Forbidden
50,35059553,Kaiser Colosseum,Forbidden
50,35125879,True King's Return,Limited
50,35316708,Time Seal,Forbidden
50,35371948,Trickstar Light Stage,Limited
50,37520316,Mind Control,Limited
50,39064822,Knightmare Goblin,Forbidden
50,39512984,Gem-Knight Master Diamond,Limited
50,40318957,Performapal Skullcrobat Joker,Forbidden
50,41482598,Mirage of Nightmare,Forbidden
50,42703248,Giant Trunade,Forbidden
50,42790071,Altergeist Multifaker,Limited
50,42829885,The Forceful Sentry,Forbidden
50,43387895,Supreme King Dragon Starving Venom,Forbidden
50,43694650,Danger!? Jackalope?,Limited
50,44519536,Left Leg of the Forbidden One,Limited
50,44763025,Delinquent Duo,Forbidden
50,44910027,Victory Dragon,Forbidden
50,45222299,Evigishki Gustkraken,Limited
50,45305419,Symbol of Heritage,Limited
50,45986603,Snatch Steal,Forbidden
50,46060017,Zoodiac Barrage,Limited
50,46411259,Metamorphosis,Forbidden
50,46448938,Spellbook of Judgment,Forbidden
50,48063985,Ritual Beast Ulti-Cannahawk,Limited
50,48905153,Zoodiac Drident,Limited
50,49684352,Double Iris Magician,Forbidden
50,51858306,Eclipse Wyvern,Forbidden
50,52155219,Salamangreat Circle,Limited
50,52340444,Sky Striker Mecha - Hornet Drones,Limited
50,52687916,"Trishula, Dragon of the Ice Barrier",Limited
50,53804307,"Blaster, Dragon Ruler of Infernos",Forbidden
50,54447022,Soul Charge,Forbidden
50,54631665,SPYRAL Resort,Limited
50,54719828,Number 16: Shock Master,Forbidden
50,55144522,Pot of Greed,Forbidden
50,55623480,Fairy Tail - Snow,Forbidden
50,57143342,"Cir, Malebranche of the Burning Abyss",Limited
50,57421866,Level Eater,Forbidden
50,57585212,Self-Destruct Button,Forbidden
50,57835716,Orcust Harp Horror,Forbidden
50,57953380,Card of Safe Return,Forbidden
50,58577036,Reasoning,Limited
50,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
50,58984738,"Dinomight Knight, the True Dracofighter",Limited
50,59537380,Guardragon Agarpain,Forbidden
50,59750328,Card of Demise,Limited
50,60682203,Cold Wave,Forbidden
50,61665245,Summon Sorceress,Forbidden
50,61740673,Imperial Order,Limited
50,61901281,Black Dragon Collapserpent,Limited
50,63101919,Tempest Magician,Forbidden
50,63166095,Sky Striker Mobilize - Engage!,Forbidden
50,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
50,64034255,Genex Ally Birdman,Limited
50,64697231,Trap Dustshoot,Forbidden
50,65536818,"Denglong, First of the Yang Zing",Forbidden
50,66957584,Infernity Launcher,Limited
50,67441435,Glow-Up Bulb,Forbidden
50,67616300,Chicken Game,Forbidden
50,67723438,Emergency Teleport,Limited
50,69015963,Cyber-Stein,Limited
50,69243953,Butterfly Dagger - Elma,Forbidden
50,70368879,Upstart Goblin,Limited
50,70583986,"Dewloren, Tiger King of the Ice Barrier",Limited
50,70711847,Danger! Nessie!,Limited
50,70828912,Premature Burial,Forbidden
50,70903634,Right Arm of the Forbidden One,Limited
50,71344451,Slash Draw,Limited
50,71650854,Magical Mid-Breaker Field,Limited
50,72892473,Card Destruction,Limited
50,73468603,Set Rotation,Limited
50,73628505,Terraforming,Limited
50,73915051,Scapegoat,Limited
50,74191942,Painful Choice,Forbidden
50,74586817,PSY-Framelord Omega,Limited
50,75500286,Gold Sarcophagus,Limited
50,75732622,Grinder Golem,Forbidden
50,76794549,Astrograph Sorcerer,Forbidden
50,78080961,SPYRAL Quik-Fix,Limited
50,78706415,Fiber Jar,Forbidden
50,78872731,Zoodiac Ratpier,Limited
50,79571449,Graceful Charity,Forbidden
50,80604092,Ultimate Offering,Forbidden
50,81122844,Wind-Up Carrier Zenmaity,Forbidden
50,81275020,Speedroid Terrortop,Limited
50,81439173,Foolish Burial,Limited
50,81674782,Dimensional Fissure,Limited
50,82385847,Dinowrestler Pankratops,Limited
50,82732705,Skill Drain,Limited
50,83190280,Lunalight Tiger,Forbidden
50,83764719,Monster Reborn,Limited
50,85115440,Zoodiac Broadbull,Forbidden
50,85602018,Last Will,Forbidden
50,87327776,Salamangreat Miragestallio,Forbidden
50,88071625,The Tyrant Neptune,Forbidden
50,88264978,Red-Eyes Darkness Metal Dragon,Limited
50,89208725,Metaverse,Limited
50,89399912,"Tempest, Dragon Ruler of Storms",Limited
50,89463537,Nekroz of Unicore,Limited
50,90411554,"Redox, Dragon Ruler of Boulders",Forbidden
50,90809975,Toadally Awesome,Limited
50,90953320,T.G. Hyper Librarian,Limited
50,91258852,SPYRAL Master Plan,Forbidden
50,91623717,Chain Strike,Limited
50,92559258,Servant of Endymion,Limited
50,93016201,Royal Oppression,Forbidden
50,93369354,Fishborg Blaster,Forbidden
50,93946239,Into the Void,Limited
50,94220427,Rank-Up-Magic Argent Chaos Force,Forbidden
50,94677445,Ib the World Chalice Justiciar,Forbidden
50,95308449,Final Countdown,Limited
50,96782886,Mind Master,Forbidden
50,98338152,Sky Striker Mecha - Widow Anchor,Semi-Limited
50,99177923,Infernity Archfiend,Limited
50,99234526,White Dragon Wyverburster,Limited
50,99745551,Danger!? Tsuchinoko?,Limited
51,581014,Daigusto Emeral,Limited
51,1561110,ABC-Dragon Buster,Limited
51,1845204,Instant Fusion,Limited
51,2295440,One for One,Limited
51,3078576,Yata-Garasu,Forbidden
51,3280747,Sixth Sense,Forbidden
51,3679218,Knightmare Mermaid,Forbidden
51,4031928,Change of Heart,Forbidden
51,4423206,M-X-Saber Invoker,Forbidden
51,5043010,Firewall Dragon,Forbidden
51,5560911,Destrudo the Lost Dragon's Frisson,Forbidden
51,5592689,Samsara Lotus,Forbidden
51,5851097,Vanity's Emptiness,Forbidden
51,7394770,Brilliant Fusion,Forbidden
51,7563579,Performage Plushfire,Forbidden
51,7902349,Left Arm of the Forbidden One,Limited
51,8124921,Right Leg of the Forbidden One,Limited
51,8903700,Djinn Releaser of Rituals,Forbidden
51,8949584,A Hero Lives,Limited
51,9047460,Blackwing - Steam the Cloak,Forbidden
51,9411399,Destiny HERO - Malicious,Semi-Limited
51,9929398,Blackwing - Gofu the Vague Shadow,Forbidden
51,10389142,Number 42: Galaxy Tomahawk,Forbidden
51,10802915,Tour Guide From the Underworld,Semi-Limited
51,11110587,That Grass Looks Greener,Forbidden
51,11877465,Evigishki Mind Augus,Limited
51,12580477,Raigeki,Limited
51,12958919,Phantom Skyblaster,Limited
51,13035077,Dragonic Diagram,Limited
51,14536035,Dark Grepher,Limited
51,14733538,Draco Face-Off,Limited
51,15291624,Thunder Dragon Colossus,Forbidden
51,15341821,Dandylion,Forbidden
51,15854426,Divine Wind of Mist Valley,Limited
51,16226786,Night Assailant,Limited
51,17078030,Wall of Revealing Light,Limited
51,17330916,Performapal Monkeyboard,Forbidden
51,17375316,Confiscation,Forbidden
51,17412721,Elder Entity Norden,Forbidden
51,18144507,Harpie's Feather Duster,Forbidden
51,18239909,"Ignister Prominence, the Blasting Dracoslayer",Limited
51,18326736,Tellarknight Ptolemaeus,Forbidden
51,19613556,Heavy Storm,Forbidden
51,20663556,Substitoad,Forbidden
51,20758643,"Graff, Malebranche of the Burning Abyss",Limited
51,21377582,"Master Peace, the True Dracoslaying King",Forbidden
51,21593977,Makyura the Destructor,Forbidden
51,22593417,Topologic Gumblar Dragon,Forbidden
51,22842126,Pantheism of the Monarchs,Limited
51,23002292,Red Reboot,Limited
51,23434538,"Maxx ""C""",Forbidden
51,23557835,Dimension Fusion,Forbidden
51,23558733,Phoenixian Cluster Amaryllis,Forbidden
51,24010609,Sky Striker Mecha Modules - Multirole,Limited
51,24094258,Heavymetalfoes Electrumite,Forbidden
51,24940422,Sekka's Light,Limited
51,25862681,Ancient Fairy Dragon,Forbidden
51,26400609,"Tidal, Dragon Ruler of Waterfalls",Forbidden
51,26692769,The Phantom Knights of Rusty Bardiche,Forbidden
51,26889158,Salamangreat Gazelle,Limited
51,27174286,Return from the Different Dimension,Forbidden
51,27552504,"Beatrice, Lady of the Eternal",Limited
51,27970830,Gateway of the Six,Limited
51,28566710,Last Turn,Forbidden
51,28985331,Armageddon Knight,Limited
51,30241314,Macro Cosmos,Limited
51,30539496,"True King Lithosagym, the Disaster",Limited
51,31178212,Majespecter Unicorn - Kirin,Forbidden
51,32723153,Magical Explosion,Limited
51,32807846,Reinforcement of the Army,Limited
51,33396948,Exodia the Forbidden One,Limited
51,33508719,Morphing Jar,Limited
51,33782437,One Day of Peace,Limited
51,34086406,Lavalval Chain,Forbidden
51,34124316,Cyber Jar,Forbidden
51,34206604,Magical Scientist,Forbidden
51,34906152,Mass Driver,Forbidden
51,34945480,Outer Entity Azathot,Forbidden
51,35059553,Kaiser Colosseum,Forbidden
51,35125879,True King's Return,Limited
51,35316708,Time Seal,Forbidden
51,35371948,Trickstar Light Stage,Limited
51,37520316,Mind Control,Limited
51,39064822,Knightmare Goblin,Forbidden
51,39512984,Gem-Knight Master Diamond,Limited
51,40318957,Performapal Skullcrobat Joker,Forbidden
51,41482598,Mirage of Nightmare,Forbidden
51,42703248,Giant Trunade,Forbidden
51,42829885,The Forceful Sentry,Forbidden
51,43387895,Supreme King Dragon Starving Venom,Forbidden
51,43694650,Danger!? Jackalope?,Limited
51,44519536,Left Leg of the Forbidden One,Limited
51,44763025,Delinquent Duo,Forbidden
51,44910027,Victory Dragon,Forbidden
51,45222299,Evigishki Gustkraken,Limited
51,45305419,Symbol of Heritage,Limited
51,45986603,Snatch Steal,Forbidden
51,46060017,Zoodiac Barrage,Limited
51,46411259,Metamorphosis,Forbidden
51,46448938,Spellbook of Judgment,Forbidden
51,48905153,Zoodiac Drident,Limited
51,49684352,Double Iris Magician,Forbidden
51,51858306,Eclipse Wyvern,Forbidden
51,52155219,Salamangreat Circle,Limited
51,52340444,Sky Striker Mecha - Hornet Drones,Limited
51,52687916,"Trishula, Dragon of the Ice Barrier",Limited
51,53804307,"Blaster, Dragon Ruler of Infernos",Forbidden
51,54447022,Soul Charge,Forbidden
51,54631665,SPYRAL Resort,Limited
51,54719828,Number 16: Shock Master,Forbidden
51,55144522,Pot of Greed,Forbidden
51,55623480,Fairy Tail - Snow,Forbidden
51,57143342,"Cir, Malebranche of the Burning Abyss",Limited
51,57421866,Level Eater,Forbidden
51,57585212,Self-Destruct Button,Forbidden
51,57835716,Orcust Harp Horror,Forbidden
51,57953380,Card of Safe Return,Forbidden
51,58577036,Reasoning,Limited
51,58820923,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden
51,58984738,"Dinomight Knight, the True Dracofighter",Limited
51,59537380,Guardragon Agarpain,Forbidden
51,59750328,Card of Demise,Limited
51,60682203,Cold Wave,Forbidden
51,61665245,Summon Sorceress,Forbidden
51,61740673,Imperial Order,Limited
51,61901281,Black Dragon Collapserpent,Limited
51,63101919,Tempest Magician,Forbidden
51,63166095,Sky Striker Mobilize - Engage!,Forbidden
51,63504681,Number 86: Heroic Champion - Rhongomyniad,Forbidden
51,64034255,Genex Ally Birdman,Limited
51,64697231,Trap Dustshoot,Forbidden
51,65536818,"Denglong, First of the Yang Zing",Forbidden
51,66957584,Infernity Launcher,Limited
51,67441435,Glow-Up Bulb,Forbidden
51,67616300,Chicken Game,Forbidden
51,67723438,Emergency Teleport,Limited
51,69015963,Cyber-Stein,Limited
51,69243953,Butterfly Dagger - Elma,Forbidden
51,70368879,Upstart Goblin,Limited
51,70583986,"Dewloren, Tiger King of the Ice Barrier",Limited
51,70711847,Danger! Nessie!,Limited
51,70828912,Premature Burial,Forbidden
51,70903634,Right Arm of the Forbidden One,Limited
51,71344451,Slash Draw,Limited
51,71650854,Magical Mid-Breaker Field,Limited
51,72892473,Card Destruction,Limited
51,73468603,Set Rotation,Limited
51,73628505,Terraforming,Limited
51,73915051,Scapegoat,Limited
51,74191942,Painful Choice,Forbidden
51,74586817,PSY-Framelord Omega,Limited
51,75500286,Gold Sarcophagus,Limited
51,75732622,Grinder Golem,Forbidden
51,76794549,Astrograph Sorcerer,Forbidden
51,78080961,SPYRAL Quik-Fix,Limited
51,78706415,Fiber Jar,Forbidden
51,78872731,Zoodiac Ratpier,Limited
51,79571449,Graceful Charity,Forbidden
51,80604092,Ultimate Offering,Forbidden
51,81122844,Wind-Up Carrier Zenmaity,Forbidden
51,81275020,Speedroid Terrortop,Limited
51,81439173,Foolish Burial,Limited
51,81674782,Dimensional Fissure,Limited
51,82385847,Dinowrestler Pankratops,Limited
51,82732705,Skill Drain,Limited
51,83190280,Lunalight Tiger,Forbidden
51,83764719,Monster Reborn,Limited
